UCSC_Refseq_id	Refseq_mRNA	Gene_symbol	transcript_length	ES (raw tags)	EB (raw tags)
6850	NM_007757	Cpox	3072	1832	2485
1867	NM_153059	Tmem5	1378	1833	2653
3478	NM_016852	Wbp2	1795	1833	3088
17752	NM_173432	Pskh1	3246	1833	3558
9369	NM_146252	Tbc1d13	3470	1834	2138
7657	NM_026732	Mrpl14	595	1835	1980
8103	NM_010415	Hbegf	2339	1835	993
15090	NM_011657	Tulp3	3374	1836	3533
13731	NM_175352	Unc119b	3643	1836	3078
2496	NM_146018	Flcn	2851	1837	2842
17778	NM_139229	Cog8	4459	1838	2837
10267	NM_010852	Myef2	1591	1839	3030
11410	NM_001025613	Otud7b	8101	1839	2014
9270	NM_001024616	B230208H17Rik	3155	1840	3351
22027	NM_016788	Tnk2	4454	1840	998
15200	NM_019426	Atf7ip	4527	1840	2115
4547	NM_001081350	Nol8	4242	1842	1294
21992	NM_008057	Fzd7	4809	1842	4690
12896	NM_011122	Plod1	2872	1843	1664
10741	NM_019835	B4galt5	4204	1844	2396
18864	NM_175025	Atp2c1	4838	1848	3765
8348	NM_028868	Cxxc1	2537	1849	2757
19416	NM_009575	Zic3	4035	1849	984
10821	NM_019822	Adrm1	1429	1850	3152
5247	NM_001080949	Ttc5	1841	1850	2825
253	NM_028717	Als2	6322	1851	1641
21691	NM_007714	Clk4	1892	1852	2493
1391	NM_013753	X99384	4054	1852	1205
460	NM_029846	Atg16l1	3066	1853	2184
4102	NM_011705	Vrk1	3796	1853	3033
4122	NM_012023	Ppp2r5c	4224	1853	2311
15794	NM_170760	U2af1l4	864	1854	2903
10073	NM_173750	2700007P21Rik	3263	1854	1034
22550	NM_001081373	Cep164	5488	1854	2600
12119	NM_018761	Ctnnal1	3664	1855	1079
19296	NM_019668	Ube2a	1659	1856	2184
13102	NM_172992	Phtf2	4636	1856	1647
376	NM_010043	Des	2149	1857	1977
17818	NM_007916	Ddx19a	2530	1859	3507
21812	NM_025450	Mrps17	1196	1861	2984
14873	NM_011498	Bhlhb2	3113	1861	1167
9142	NM_001081132	Upf2	5174	1861	1578
11425	NM_178216	Hist2h3c1	546	1863	1964
19830	NM_172441	Shroom2	7494	1863	1474
5970	NM_183091	Nfkbil2	4189	1864	2233
13355	NM_025700	Pgm1	2176	1865	1178
14037	NM_133906	Zkscan1	8261	1865	1667
3765	NM_001015099	6030408C04Rik	3292	1866	1844
10373	NM_018824	Slc23a2	6364	1866	1381
2290	NM_008326	Irgm	2227	1867	4212
5926	NM_029663	Eef1d	2847	1867	3517
3362	NM_026009	Ccdc47	3268	1867	2980
1555	NM_172551	Polrmt	3749	1867	1891
20576	NM_021889	Syt9	3816	1867	714
5219	NM_001081430	Nat12	4597	1867	2478
8974	NM_176958	Hif1an	6190	1868	1303
17724	NM_025486	Hspc171	754	1870	3758
2090	NM_026080	Mrps24	1007	1870	2491
1830	NM_001003950	Rab3ip	2690	1871	1925
4508	NM_019930	Ranbp9	2184	1872	2735
1715	NM_027191	Nup37	1215	1873	3914
3398	NM_025275	X83328	2816	1873	3888
18752	NM_199195	Bckdhb	1398	1874	1825
3753	NM_013562	Ifrd1	1790	1874	3208
258	NM_007561	Bmpr2	3507	1874	2271
7521	NM_007584	Ddr1	3805	1875	1961
2822	NM_016810	Gosr1	4265	1875	2739
15959	NM_001008422	AI480556	4177	1876	3075
8074	NM_030147	Brd8	4677	1876	2172
4435	NM_025588	Exoc2	4250	1878	2632
17937	NM_016925	Fanca	4485	1878	1538
15026	NM_013536	Emg1	977	1879	4513
19252	NM_145627	Rbm10	3100	1879	3274
12079	NM_009370	Tgfbr1	5666	1880	3539
5555	NM_177381	Cog3	4222	1881	2190
18096	NM_011753	Zfp26	5057	1881	3430
20209	NM_198017	C430003P19Rik	2892	1882	2733
1526	NM_053014	Agpat3	3439	1883	2418
2617	NM_146019	Chd3	7179	1883	1684
9227	NM_026021	Zmynd19	1231	1884	2093
14613	NM_007836	Gadd45a	1224	1885	983
3749	NM_007487	Arl4a	3657	1885	1755
21550	NM_001109757	Atp7a	8146	1887	2146
15820	NM_017405	Lsr	1907	1888	4160
4127	NM_026048	2810452K22Rik	1986	1888	3120
9081	NM_145505	AI450540	5951	1888	1692
9105	NM_026437	1810055E12Rik	2307	1890	1821
7980	NM_144860	Mib1	3793	1890	2974
862	NM_025505	Blzf1	3948	1890	2142
6721	NM_001013371	Dtx3l	5181	1890	1409
17181	NM_011130	Polb	1058	1891	2511
7151	NM_145484	Zfp758	2974	1891	1155
17187	NM_018743	Agpat6	3837	1891	2090
7077	NM_011948	Map3k4	5305	1891	2998
1637	NM_007828	Dapk3	1410	1892	1879
13908	NM_010368	Gusb	2456	1892	2609
9292	NM_172339	Snapc4	4327	1893	1372
15784	NM_007467	Aplp1	2369	1894	437
9689	NM_009454	Ube2e3	1539	1895	6248
8119	NM_025594	Zmat2	2257	1895	2416
5311	NM_011405	Slc7a7	2278	1895	1063
9071	NM_025811	Nhlrc2	3934	1896	1745
13371	NM_001024917	B3bp	5731	1897	2358
17000	NM_009434	Phlda2	737	1898	14568
15282	NM_001081113	Ipo8	5359	1899	2008
13314	NM_172274	5730509K17Rik	5382	1899	1467
17461	NM_198095	Bst2	766	1900	3380
19522	NM_008621	Mpp1	2458	1900	2477
8026	NM_011755	Zfp35	3033	1900	2785
15884	NM_001034857	C330019L16Rik	4868	1901	1765
10630	NM_145742	Dhx35	3199	1902	1809
3519	NM_011594	Timp2	3622	1902	2964
6527	NM_178922	Hic2	6339	1902	1984
4679	NM_023507	0610007P08Rik	2712	1903	1906
14242	NM_010886	Ndufa4	492	1905	5942
16952	NM_016874	Deaf1	2036	1905	1661
21834	NM_009906	Tpp1	3494	1905	3859
5071	NM_178668	E430028B21Rik	3529	1905	2008
4236	NM_010917	Nid1	5944	1905	729
14239	NM_026632	Rpa3	609	1906	4002
14651	NM_007599	Capg	1194	1906	1403
3903	NM_016800	Vti1b	958	1907	2740
523	NM_080850	Pask	4850	1908	2810
2734	NM_001045536	Zzef1	11120	1908	1793
18794	NM_029620	Pcolce2	1866	1909	688
9310	NM_013721	Rpl7a	864	1910	3856
1937	NM_019953	Tmem4	1017	1910	5210
3216	NM_011508	Eif1	1211	1910	2185
18715	NM_010295	Gclc	2314	1911	3197
11059	NM_030685	D3Ucla1	2312	1912	2594
15352	NM_133671	U2af2	2412	1912	5086
17227	NM_054057	Prosc	3603	1913	3106
5173	NM_145928	Tspan14	2476	1914	3666
17219	NM_029037	4930444A02Rik	3601	1914	1710
22079	NM_008821	Pet2	4182	1914	1019
125	NM_009942	Cox5b	569	1916	4085
13768	NM_172424	Thrap2	9295	1916	908
15955	NM_153679	Cpt1c	2716	1917	1350
178	NM_023645	Kdelc1	2324	1918	5264
1100	NM_144880	Ppp2r5a	3082	1918	1731
5603	NM_009769	Klf5	1725	1921	325
10129	NM_025403	Nola3	695	1923	2900
9439	NM_146119	9130404D14Rik	3598	1923	1919
9721	NM_133840	Clp1	1830	1924	2549
11937	NM_181406	Rars2	1844	1924	4099
12092	NM_178603	Mrpl50	2103	1924	3776
4045	NM_172584	Itpk1	2856	1924	1038
1609	NM_021462	Mknk2	3068	1924	4687
15298	NM_146176	Cnot3	2812	1925	3146
6607	NM_145632	Polr2h	787	1926	2773
17319	NM_009810	Casp3	1457	1926	4670
19224	NM_027439	Atp6ap2	2171	1926	3270
14243	NM_029404	Phf14	3352	1927	4108
8443	NM_016666	Aip	1347	1928	2996
21840	NM_010111	Efnb2	4319	1929	5179
2361	NM_025346	Rmnd5b	1946	1930	1231
9315	NM_207234	Rexo4	2281	1930	3075
11547	NM_001039488	4933421E11Rik	3359	1930	3183
21709	NM_007564	Zfp36l1	2984	1931	6154
15353	NM_010147	Epn1	2493	1932	3254
4643	NM_023328	Agtpbp1	4389	1932	1601
10321	NM_025395	Chchd5	1176	1933	2947
14774	NM_173737	8430410A17Rik	1407	1935	1759
13781	NM_028041	Ddx54	3931	1935	1500
1082	NM_026367	Gpatch2	4521	1935	2450
1339	NM_030250	Nus1	1135	1936	2390
13557	NM_013470	Anxa3	1567	1938	635
11788	NM_138744	Ssx2ip	3394	1938	1727
9001	NM_001081214	Pprc1	5244	1939	1935
11230	NM_007712	Clk2	1534	1941	2285
12433	NM_153521	Lrrc41	2869	1941	2690
3641	NM_007483	Rhob	2227	1942	2592
14270	NM_023626	Ing3	3755	1942	2550
4611	NM_026211	Tmed9	1451	1943	4077
11218	NM_028814	2810403A07Rik	2964	1944	3138
11737	NM_175389	Rg9mtd2	3934	1944	1897
1798	NM_054056	Pawr	1828	1946	1604
18424	NM_172257	Sidt2	4221	1946	2626
7312	NM_001080769	F830021D11Rik	8567	1946	1638
6592	NM_013790	Abcc5	5810	1947	1345
8588	NM_146091	5730596K20Rik	2813	1948	1602
17318	NM_001001184	Ccdc111	3797	1948	2602
5165	NM_027045	Gcap14	7496	1950	793
14823	NM_133928	Chchd4	1245	1951	2503
13229	NM_177298	Pisd	2150	1952	1537
15214	NM_007945	Eps8	4402	1952	856
15709	NM_001083912	Plekhg2	5049	1953	5971
16295	NM_177231	Arrb1	7112	1954	4642
16154	NM_145946	Fanci	4619	1955	2087
16312	NM_011671	Ucp2	3961	1957	4104
10948	NM_173182	Fndc3b	6814	1957	1378
9014	NM_016860	Actr1a	2742	1958	2785
13750	NM_007708	Cit	6896	1958	1847
932	NM_025388	Ufc1	964	1959	3363
2175	NM_001033654	4933435A13Rik	3177	1959	3234
9391	NM_144885	BC005624	1270	1960	2726
4603	NM_011938	Grk6	1952	1960	3569
6281	NM_139140	Spats2	2058	1960	4141
2227	NM_173784	Ubtd2	3032	1960	4605
17587	NM_026791	Fbxw9	1842	1961	1881
7971	NM_130449	Colec12	3290	1962	5695
20714	NM_016692	Incenp	2631	1963	1632
8916	NM_019698	Aldh18a1	3433	1964	1699
21570	NM_001033348	A230067G21Rik	9610	1964	2251
16929	NM_011875	Psmd13	1563	1966	3692
12833	NM_001025608	D4Ertd22e	3260	1966	3369
8423	NM_028077	1810055G02Rik	1882	1967	2907
7940	NM_176917	Mettl4	2150	1967	2054
14129	NM_146165	Jtv1	1044	1969	2577
7977	NM_001081222	Esco1	4540	1969	2135
22159	NM_178690	Rab3gap1	4251	1970	1858
1164	NM_001077707	Shprh	6949	1970	2206
17951	NM_009606	Acta1	1433	1971	1580
208	NM_133810	Stk17b	3217	1971	2594
11191	NM_144897	Apoa1bp	905	1972	2516
10603	NM_025853	Dsn1	2080	1972	2900
2867	NM_199199	AI316787	1343	1973	2302
20696	NM_025795	Ncaph2	1998	1974	4076
17944	NM_054046	Def8	3756	1974	1625
11654	NM_172525	Arhgap29	5090	1974	4162
19334	NM_001017959	Lamp2	1768	1975	3540
2514	NM_172943	Alkbh5	3115	1975	2288
20062	NM_031249	Cstf2t	3752	1975	4502
14888	NM_030178	Brpf1	4430	1975	2787
14753	NM_001040106	Aak1	19345	1975	2936
16318	NM_178764	B930006L02Rik	6583	1976	3698
5327	NM_021437	1700123O20Rik	1843	1977	2683
12640	NM_010807	Marcksl1	1532	1978	5075
8601	NM_134139	Wdr74	1204	1979	3237
20381	NM_013825	Ly75	5172	1979	1215
10149	NM_207264	BC052040	2692	1981	1873
2206	NM_025745	4933407N01Rik	3501	1983	3564
241	NM_025597	Ndufb3	532	1984	4892
16449	NM_001013616	Trim6	3827	1985	1238
19502	NM_052835	Rpl10	745	1986	4915
11938	NM_011895	Slc35a1	1942	1986	2715
11840	NM_054089	Tgs1	4308	1986	3937
11256	NM_026784	Pmvk	989	1987	3577
6137	NM_183017	Ttll12	3007	1987	3986
13623	NM_009863	Cdc7	2960	1989	3128
3612	NM_029878	Tbcd	3857	1990	2102
11415	NM_026975	Bola1	729	1991	3478
21084	NM_026561	Nt5c3l	1427	1991	3403
4760	NM_009817	Cast	2894	1991	2488
1060	NM_173378	Trp53bp2	4370	1991	4099
15045	NM_012003	Cops7a	1732	1992	1865
22102	NM_023119	Eno1	1776	1992	5836
14081	NM_010752	Mad1l1	2640	1992	3042
17489	NM_177766	Slc35e1	3089	1992	2703
9145	NM_001080548	Usp6nl	4824	1992	2678
7377	NM_017476	Akap8l	2072	1993	1545
18567	NM_028121	Adpgk	2471	1993	2965
1727	NM_001033331	Gas2l3	6745	1993	1734
6028	NM_001039156	Triobp	7327	1993	4700
2950	NM_030096	Ddx52	2180	1994	3671
19385	NM_027642	Phf6	4350	1994	5320
21192	NM_001103158	OTTMUSG00000011070	3990	1995	139
3964	NM_030225	Dlst	2698	1997	3104
13849	NM_023232	Diablo	1939	1998	4093
5199	NM_007554	Bmp4	1993	1998	5867
1305	NM_026643	2410017P07Rik	2227	1998	1735
8085	NM_009818	Ctnna1	3676	1998	2216
10983	NM_001026211	Dnajc19	775	2000	1735
5777	NM_011740	Ywhaz	2994	2000	3761
10593	NM_001003815	Epb4.1l1	6308	2000	1953
4852	NM_008634	Mtap1b	8813	2000	960
5599	NM_175265	6720463M24Rik	2293	2001	2442
18044	NM_144933	Crsp6	3900	2001	3230
16127	NM_001042592	Arrdc4	3903	2001	2598
21805	NM_008453	Klf3	2314	2002	1315
18632	NM_172536	Zfp609	4437	2002	2907
13225	NM_008037	Fosl2	5801	2002	1044
3782	NM_028314	2700097O09Rik	1105	2003	1477
4304	NM_175657	Hist1h4m	312	2004	1033
15644	NM_007533	Bckdha	1655	2004	2366
1657	NM_010301	Gna11	3262	2005	2400
19729	NM_026081	Gprasp1	5878	2005	2390
5023	NM_030180	Usp54	6495	2005	3651
5676	NM_001013367	Prkaa1	4655	2006	2347
5408	NM_026526	N6amt2	836	2007	5828
3267	NM_144829	Aarsd1	1333	2007	2400
5590	NM_019670	Diap3	3516	2007	2193
1670	NM_010914	Nfyb	2552	2008	2261
6478	NM_146067	C530044N13Rik	2663	2008	2188
13427	NM_021099	Kit	5132	2009	778
17544	NM_024184	Asf1b	1599	2010	1879
10831	NM_178254	Tcfl5	1998	2010	1507
18220	NM_023292	Pus3	1795	2012	2863
2815	NM_008750	Nxn	2701	2012	1592
22542	NM_145975	Ddx46	5673	2012	1533
13013	NM_177186	A530082C11Rik	6292	2012	2810
15322	NM_029834	Ppp1r12c	2982	2013	2539
15184	NM_001048054	Dusp16	4141	2013	1699
1921	NM_008921	Prim1	1533	2014	2477
14779	NM_023060	Eefsec	2679	2016	2516
17325	NM_023503	Ing2	2812	2016	3711
3754	NM_172575	Zfp277	2438	2018	1759
22400	NM_001033430	Jhdm1d	9553	2018	2533
2573	NM_001040026	Sco1	4280	2019	2157
17683	NM_001035123	Setd6	1669	2020	1132
4126	NM_011973	Rage	1693	2020	418
20256	NM_029447	Nln	3780	2023	3874
22321	NM_001110337	Gprc5c	3977	2023	4240
16751	NM_153580	Ccdc95	1091	2024	2083
3865	NM_008612	Mnat1	2505	2025	5197
7144	NM_009558	Zfp51	2598	2025	2209
6531	NM_007764	Crkl	3863	2025	1987
21907	NM_138651	Cds2	8278	2025	2022
4669	NM_001039239	EG630579	3114	2026	519
10404	NM_001081090	Esf1	3392	2026	1222
1525	NM_001081055	Tmem1	5047	2026	2030
7725	NM_010913	Nfya	2475	2027	3092
4048	NM_025666	5730410I19Rik	3247	2027	2659
12148	NM_172468	Snx30	7507	2027	2227
17893	NM_009941	Cox4i1	679	2028	2786
20347	NM_145376	Aytl2	1605	2028	4596
6398	NM_001039129	Hnrpa1	1918	2028	4750
6982	NM_001081549	Rcan1	2324	2028	3623
14284	NM_028459	Wasl	4312	2028	2386
21875	NM_007868	Dmd	13810	2028	728
4123	NM_030238	Dync1h1	14398	2029	1113
6585	NM_054052	B3gnt5	4095	2032	6804
16740	NM_175103	Bola2	337	2033	2956
4394	NM_025790	Them2	686	2034	5747
12922	NM_019781	Pex14	1942	2034	3106
21358	NM_001104646	AW209491	1943	2034	2397
1579	NM_008162	Gpx4	937	2035	1221
12485	NM_023223	Cdc20	1690	2035	4328
5736	NM_144523	Zfp622	2803	2035	3201
20436	NM_028887	Smchd1	7047	2035	2903
21728	NM_013745	Nufip1	3974	2037	2147
2093	NM_013810	Dbnl	2295	2038	4190
17604	NM_025827	Lonp2	2801	2038	2916
12611	NM_026670	Zmym1	3832	2038	1681
11759	NM_010259	Gbp1	2820	2039	1433
14331	NM_017478	Copg2	3125	2039	3953
1889	NM_054097	Pip5k2c	3296	2040	2545
21490	NM_001081011	Srgap2	8040	2040	2514
1557	NM_144528	Rnf126	1587	2041	2848
19039	NM_013727	Azi2	3464	2041	2994
16164	NM_009682	Ap3s2	5765	2042	5017
1652	NM_133964	Dohh	1361	2043	2735
613	NM_027678	Zranb3	4154	2044	2967
1581	NM_183426	Sbno2	4640	2044	1243
156	NM_008696	Map4k4	5620	2045	1261
11977	NM_016890	Dctn3	961	2048	3565
8010	NM_007883	Dsg2	4024	2048	2577
10158	NM_013719	Eif2ak4	5212	2050	3479
12672	NM_145393	Ythdf2	2937	2051	3801
15001	NM_008108	Gdf3	2109	2052	107
2948	NM_145432	Heatr6	5673	2052	2838
2034	NM_030207	Sfi1	4025	2053	2604
13208	NM_147201	Nrbp1	2145	2054	5492
18837	NM_181394	Anapc13	355	2055	5051
10237	NM_026318	2310003F16Rik	590	2055	4259
7304	NM_019837	Nudt3	2171	2055	1635
12897	NM_029841	2510039O18Rik	2731	2055	2818
5620	NM_011897	Spry2	1517	2056	2063
13244	NM_019694	Letm1	3480	2056	3307
18541	NM_025837	Mpi	1757	2057	2842
2952	NM_019819	Dusp14	1443	2060	429
19713	NM_030066	Armcx1	2298	2060	5712
10752	NM_009628	Adnp	4903	2060	2974
12434	NM_009015	Rad54l	3004	2061	2515
1038	NM_133225	Acbd3	3432	2062	2098
3536	NM_008064	Gaa	3474	2062	3114
16752	NM_172746	Hirip3	2512	2063	1346
9431	NM_010236	Fpgs	2220	2066	1860
17982	NM_033620	Pard3	4167	2066	3508
14713	NM_146169	Paip2b	3243	2069	2107
4456	NM_009254	Serpinb6a	1504	2070	4310
6170	NM_001033274	Brd1	4702	2072	2143
13753	NM_030704	Hspb8	1812	2073	1800
14094	NM_010302	Gna12	1880	2073	3916
18388	NM_024266	Rps25	684	2074	7139
16243	NM_026304	l7Rn6	1045	2074	2676
18815	NM_025485	Mrps22	1187	2077	3183
18432	NM_146000	Bud13	2208	2078	3376
8779	NM_009551	Zfand5	2834	2078	3336
7742	NM_020005	Pcaf	4309	2078	296
8760	NM_198019	Cep78	2549	2079	2917
8402	NM_023149	Cndp2	2051	2080	1845
18729	NM_026658	Mto1	2341	2080	1806
6440	NM_026666	Ubn1	6455	2081	3919
18566	NM_008684	Neo1	7386	2082	4211
16640	NM_019772	1110004F10Rik	1400	2083	3216
6223	NM_008971	Twf1	2973	2085	1673
12789	NM_010470	Hp1bp3	3266	2086	2865
20038	NM_007481	Arf6	3731	2086	3115
14334	NM_013723	Podxl	5304	2087	45881
21823	NM_026028	Ccdc77	2166	2089	2081
7881	NM_029239	Prkcn	4362	2091	4144
3850	NM_026102	Daam1	6004	2093	3202
8575	NM_134150	Otub1	1677	2094	3200
893	NM_019993	Aldh9a1	2833	2094	3578
2121	NM_008316	Hus1	4581	2094	2224
19563	NM_001044386	Zfx	7002	2094	1866
17462	NM_028617	1110012M11Rik	1062	2095	1634
15519	NM_010058	Dmwd	2521	2095	2912
21881	NM_001110013	Tmtc3	5990	2096	2608
2037	NM_019574	Patz1	2534	2097	1700
3474	NM_016905	Galk1	1506	2098	2793
18117	NM_027911	Raver1	3443	2098	4708
16769	NM_016754	Mylpf	755	2102	64
10832	NM_175551	Dido1	8473	2102	2938
8070	NM_146084	2610024E20Rik	3344	2105	2208
12413	NM_009185	Stil	4943	2105	2831
17065	NM_176953	Lig4	4081	2106	2096
21050	NM_015804	Atp11a	7443	2106	544
14685	NM_007517	Aup1	1511	2107	4339
7148	NM_001008501	Zfp760	4204	2107	3913
7070	NM_009309	T	2046	2108	14316
14266	NM_133939	Lsm8	750	2109	4531
5339	NM_026890	Ngdn	1129	2109	2513
19596	NM_008853	Pja1	2151	2110	4503
2530	NM_007437	Aldh3a2	3131	2112	2020
21410	NM_175334	Maml1	5552	2112	4528
11583	NM_019972	Sort1	6755	2112	4513
17266	NM_001081150	Lonrf1	3930	2113	1618
10425	NM_015754	Rbbp9	2160	2114	3031
9627	NM_198005	4833418A01Rik	1703	2115	1899
10041	NM_175094	Pdhx	2502	2117	2650
21868	NM_030692	Sacm1l	3433	2117	2691
3418	NM_177777	D11Wsu47e	2196	2120	1651
1775	NM_026482	Atp2b1	4757	2120	2774
13798	NM_172722	C330023M02Rik	3105	2121	1950
6187	NM_001081030	Sbf1	6214	2121	1991
18484	NM_007499	Atm	9609	2121	1914
17798	NM_028018	2400003C14Rik	2304	2123	6144
21846	NM_001037809	Cdh3	3973	2123	1357
6710	NM_009471	Umps	3219	2124	3247
19182	NM_181548	Eras	1077	2125	1237
20552	NM_025813	Mfsd1	2978	2125	4310
19899	NM_177429	Ofd1	3401	2125	2080
7969	NM_026484	Ccny	4017	2125	3979
3577	NM_144795	Pycr1	2914	2126	789
9630	NM_172436	Slc25a12	2924	2126	392
1959	NM_183417	Cdk2	2388	2127	3674
16801	NM_009739	Bckdk	2857	2127	3439
1574	NM_001003949	ORF61	2223	2128	2415
18078	NM_172918	Zfp75	3988	2129	2610
19302	NM_025937	2610020O08Rik	4209	2131	2849
5043	NM_026283	Samd8	6997	2131	2497
13821	NM_024216	Atpbd1c	1402	2134	3556
13667	NM_153570	Noc4l	2039	2134	3480
5194	NM_019425	Gnpnat1	2536	2134	1801
7415	NM_010385	H2-Ke2	719	2135	3869
4831	NM_012048	Polk	4226	2137	2026
16997	NM_009876	Cdkn1c	1849	2138	4935
18981	NM_007658	Cdc25a	3627	2138	2505
6404	NM_010577	Itga5	4381	2138	2783
14311	NM_025381	Atp6v1f	635	2139	3910
7706	NM_016859	Bysl	3097	2139	3406
6454	NM_001081400	1810013L24Rik	4079	2139	1763
17825	NM_146218	Rfwd3	4443	2139	2016
13914	NM_001081394	0610007L01Rik	3607	2140	2864
20646	NM_173444	Nbeal1	12108	2140	2680
13400	NM_133921	Nfxl1	3670	2141	7826
5685	NM_030168	4921505C17Rik	9298	2141	1780
12290	NM_010591	Jun	3133	2142	4330
22147	NM_029887	Yif1b	1144	2143	2608
207	NM_133728	Asnsd1	2362	2143	3584
10604	NM_018851	Samhd1	3887	2143	3872
16889	NM_009482	Utf1	1160	2144	422
7116	NM_145397	BC002059	1493	2145	1234
8964	NM_007700	Chuk	3463	2145	2623
10522	NM_133847	Tm9sf4	3895	2147	3575
4753	NM_011051	Pdcd6	1438	2148	3257
8848	NM_144792	Sgms1	3197	2148	3765
8610	NM_010316	Gng3	1699	2149	1481
16603	NM_153525	Tmem41b	3619	2149	1861
4878	NM_022885	Slc30a5	3179	2150	3430
21129	NM_001103156	Steap2	10327	2150	1467
17030	NM_053177	Mcoln1	2002	2151	2616
2564	NM_023479	Elac2	2712	2152	5138
7760	NM_013733	Chaf1a	3308	2152	1510
8240	NM_019996	Rnuxa	1541	2153	3395
19530	NM_145629	Pls3	3206	2153	4734
11096	NM_025822	Rsrc1	3232	2153	4939
10569	NM_019825	Ncoa6	6863	2153	4521
15948	NM_133949	Ptov1	1883	2157	4728
6507	NM_198246	Yars2	1558	2158	3230
8239	NM_138600	Aldh7a1	3038	2158	3241
5640	NM_175341	Mbnl2	4553	2158	1455
16272	NM_001081267	Rsf1	5139	2158	1698
12526	NM_172699	Foxj3	4762	2160	3449
4876	NM_021886	Cenph	1239	2161	3618
9682	NM_011652	Ttn	101674	2161	647
8640	NM_025333	0610038F07Rik	1969	2162	4400
21856	NM_007915	Ei24	2107	2162	2409
4426	NM_009238	Sox4	2953	2164	3693
10574	NM_019828	Trpc4ap	3081	2164	6183
16023	NM_153057	Nomo1	4127	2164	2399
19300	NM_026055	Rpl39	394	2166	3695
21348	NM_152812	Otud6b	3259	2166	3197
9020	NM_146099	D19Wsu162e	3828	2167	3739
17230	NM_001080813	Rab11fip1	7967	2168	3519
20362	NM_017404	Mrpl39	1028	2169	3398
2471	NM_178218	Hist3h2a	1990	2169	1078
3571	NM_025389	Anapc11	3213	2171	5208
19962	NM_001085498	Chmp6	1557	2172	3842
1408	NM_181423	Supv3l1	2390	2172	3225
17552	NM_172502	BC057552	2312	2173	2536
14700	NM_007835	Dctn1	4437	2178	3262
17116	NM_172751	Arhgef10	5474	2178	1301
14886	NM_026849	Mtmr14	2436	2179	2553
2679	NM_145429	Arrb2	1728	2181	2442
12107	NM_133891	Slc44a1	2858	2181	997
17203	NM_177089	Tacc1	7695	2181	1242
4871	NM_027592	Taf9	885	2183	2767
15940	NM_178734	Zfp473	3805	2183	1675
1571	NM_007880	Arid3a	5326	2183	5181
3693	NM_010496	Id2	1248	2184	3176
14333	NM_013791	Mkln1	3968	2184	4409
15965	NM_013725	Rps11	594	2186	3560
6549	NM_153150	Slc25a1	1615	2186	4148
10152	NM_033524	Spred1	2997	2188	4395
2978	NM_175004	Ptrh2	2999	2190	6597
16616	NM_133758	Usp47	5534	2191	3056
11368	NM_009336	Vps72	1436	2192	3612
21953	NM_027288	Manba	3674	2192	267
1948	NM_011843	Mbc2	3685	2192	2255
14612	NM_025278	Gng12	4133	2192	2553
3493	NM_173755	Ube2o	5192	2192	1920
237	NM_022988	Nif3l1	2106	2194	3779
18597	NM_019663	Pias1	3855	2194	2944
3365	NM_008950	Psmc5	1277	2195	3821
8488	NM_029576	Rab1b	1835	2195	5883
8106	NM_025291	Sra1	891	2197	4096
7761	NM_024432	Ubxd1	1701	2198	2700
3594	NM_027874	Csnk1d	3749	2201	5222
4858	NM_011420	Smn1	1227	2203	4706
5774	NM_175134	Ankrd46	2440	2203	3767
4782	NM_145452	Rasa1	2517	2203	3794
2880	NM_010897	Nf1	11847	2205	3102
5020	NM_025440	Mrps16	566	2206	3138
4392	NM_020567	Gmnn	977	2206	3248
16539	NM_029660	Rbmxl2	1472	2206	94
15249	NM_009908	Cmas	1667	2209	2146
4729	NM_198600	Pols	3972	2210	2386
16188	NM_019951	Sec11a	1113	2211	5314
21755	NM_173423	Fem1c	2866	2212	2854
21810	NM_011202	Ptpn11	5611	2212	3076
13042	NM_021604	Agrn	6842	2212	1350
929	NM_020579	B4galt3	1938	2213	2635
11258	NM_001038587	Adar	5868	2213	1897
19430	NM_008031	Fmr1	4393	2214	1761
637	NM_008551	Mapkapk2	2567	2216	4762
17036	NM_011503	Stxbp2	2703	2216	3056
14322	NM_029742	2410127E18Rik	5883	2216	2970
1820	NM_001033261	Ccdc131	6956	2219	2860
10787	NM_019806	Vapb	6969	2219	3256
19514	NM_008062	G6pdx	2616	2222	4340
12124	NM_001035533	Akap2	7212	2222	3530
17511	NM_030145	Lsm6	2107	2224	4493
6306	NM_007497	Atf1	2329	2224	2707
19581	NM_152822	Las1l	2598	2224	1984
18665	NM_033604	Rnf111	4880	2224	2596
15677	NM_175641	Ltbp4	5380	2224	324
18007	NM_029775	Dcun1d5	1201	2225	2753
6374	NM_021713	Myg1	1479	2225	3600
12175	NM_021498	Pole3	599	2227	3941
13054	NM_026033	Gatad1	2520	2228	4554
3373	NM_198292	Tex2	4942	2228	1154
12788	NM_172703	Eif4g3	5517	2228	4802
1042	NM_133705	Pycr2	1564	2229	1531
18128	NM_152808	Slc44a2	3435	2229	3211
892	NM_001039483	Tmco1	4474	2230	3659
12246	NM_001081014	Dennd4c	5648	2230	1599
12835	NM_172518	Fbxo42	5916	2230	1947
17329	NM_011857	Odz3	8959	2230	3526
9073	NM_170757	A630007B06Rik	2754	2231	2337
7758	NM_026530	Mpnd	1694	2232	2869
5969	NM_025842	Vps28	885	2233	4880
11221	NM_144898	Msto1	1749	2233	4014
17890	NM_178856	Gins2	1038	2234	5210
